,MPI tag,MLI tag
78568,Asleep,
78569,Asleep,
78570,Asleep,
78571,Asleep,
78572,Asleep,
78573,Asleep,
78574,Asleep,
78575,Asleep,
78576,Asleep,
78577,Asleep,
78578,Asleep,
78579,Asleep,
78580,Asleep,
78581,Asleep,
78582,Asleep,
78583,Asleep,
78584,Asleep,
78585,Asleep,
78586,Asleep,
78587,Asleep,
78588,Asleep,
78589,Asleep,
78590,Asleep,
78591,Asleep,
78592,Asleep,
78593,Asleep,
78594,Asleep,
78595,Asleep,
78596,Asleep,
78597,Asleep,
78598,Asleep,
78599,Asleep,
78600,Asleep,
78601,Asleep,
78602,Asleep,
78603,Asleep,
78604,Asleep,
78605,Asleep,
78606,Asleep,
78607,Asleep,
78608,Asleep,
78609,Asleep,
78610,Asleep,
78611,Asleep,
78612,Asleep,
78613,Asleep,
78614,Asleep,
78615,Asleep,
78616,Asleep,
78617,Asleep,
78618,Asleep,
78619,Asleep,
78620,Asleep,
78621,Asleep,
78622,Asleep,
78623,Asleep,
78624,Asleep,
78625,Asleep,
78626,Asleep,
78627,Asleep,
78628,Asleep,
78629,Asleep,
78630,Asleep,
78631,Asleep,
78632,Asleep,
78633,Asleep,
78634,Asleep,
78635,Asleep,
78636,Asleep,
78637,Asleep,
78638,Asleep,
78639,Asleep,
78640,Asleep,
78641,Asleep,
78642,Asleep,
78643,Asleep,
78644,Asleep,
78645,Asleep,
78646,Asleep,
78647,Asleep,
78648,Asleep,
78649,Asleep,
78650,Asleep,
78651,Asleep,
78652,Asleep,
78653,Asleep,
78654,Asleep,
78655,Asleep,
78656,Asleep,
78657,Asleep,
78658,Asleep,
78659,Asleep,
78660,Asleep,
78661,Asleep,
78662,Asleep,
78663,Asleep,
78664,Asleep,
78665,Asleep,
78666,Asleep,
78667,Asleep,
78668,Asleep,
78669,Asleep,
78670,Asleep,
78671,Asleep,
78672,Asleep,
78673,Asleep,
78674,Asleep,
78675,Asleep,
78676,Asleep,
78677,Asleep,
78678,Asleep,
78679,Asleep,
78680,Asleep,
78681,Asleep,
78682,Asleep,
78683,Asleep,
78684,Asleep,
78685,Asleep,
78686,Asleep,
78687,Asleep,
78688,Asleep,
78689,Asleep,
78690,Asleep,
78691,Asleep,
78692,Asleep,
78693,Asleep,
78694,Asleep,
78695,Asleep,
78696,Asleep,
78697,Asleep,
78698,Asleep,
78699,Asleep,
78700,Asleep,
78701,Asleep,
78702,Asleep,
78703,Asleep,
78704,Asleep,
78705,Asleep,
78706,Asleep,
78707,Asleep,
78708,Asleep,
78709,Asleep,
78710,Asleep,
78711,Asleep,
78712,Asleep,
78713,Asleep,
78714,Asleep,
78715,Asleep,
78716,Asleep,
78717,Asleep,
78718,Asleep,
78719,Asleep,
78720,Asleep,
78721,Asleep,
78722,Asleep,
78723,Asleep,
78724,Asleep,
78725,Asleep,
78726,Asleep,
78727,Asleep,
78728,Asleep,
78729,Asleep,
78730,Asleep,
78731,Asleep,
78732,Asleep,
78733,Asleep,
78734,Asleep,
78735,Asleep,
78736,Asleep,
78737,Asleep,
78738,Asleep,
78739,Asleep,
78740,Asleep,
78741,Asleep,
78742,Asleep,
78743,Asleep,
78744,Asleep,
78745,Asleep,
78746,Asleep,
78747,Asleep,
78748,Asleep,
78749,Asleep,
78750,Asleep,
78751,Asleep,
78752,Asleep,
78753,Asleep,
78754,Asleep,
78755,Asleep,
78756,Asleep,
78757,Asleep,
78758,Asleep,
78759,Asleep,
78760,Asleep,
78761,Asleep,
78762,Asleep,
78763,Asleep,
78764,Asleep,
78765,Asleep,
78766,Asleep,
78767,Asleep,
78768,Asleep,
78769,Asleep,
78770,Asleep,
78771,Asleep,
78772,Asleep,
78773,Asleep,
78774,Asleep,
78775,Asleep,
78776,Asleep,
78777,Asleep,
78778,Asleep,
78779,Asleep,
78780,Asleep,
78781,Asleep,
78782,Asleep,
78783,Asleep,
78784,Asleep,
78785,Asleep,
78786,Asleep,
78787,Asleep,
78788,Asleep,
78789,Asleep,
78790,Asleep,
78791,Asleep,
78792,Asleep,
78793,Asleep,
78794,Asleep,
78795,Asleep,
78796,Asleep,
78797,Asleep,
78798,Asleep,
78799,Asleep,
78800,Asleep,
78801,Asleep,
78802,Asleep,
78803,Asleep,
78804,Asleep,
78805,Asleep,
78806,Asleep,
78807,Asleep,
78808,Asleep,
78809,Asleep,
78810,Asleep,
78811,Asleep,
78812,Asleep,
78813,Asleep,
78814,Asleep,
78815,Asleep,
78816,Asleep,
78817,Asleep,
78818,Asleep,
78819,Asleep,
78820,Asleep,
78821,Asleep,
78822,Asleep,
78823,Asleep,
78824,Asleep,
78825,Asleep,
78826,Asleep,
78827,Asleep,
78828,Asleep,
78829,Asleep,
78830,Asleep,
78831,Asleep,
78832,Asleep,
78833,Asleep,
78834,Asleep,
78835,Asleep,
78836,Asleep,
78837,Asleep,
78838,Asleep,
78839,Asleep,
78840,Asleep,
78841,Asleep,
78842,Asleep,
78843,Asleep,
78844,Asleep,
78845,Asleep,
78846,Asleep,
78847,Asleep,
78848,Asleep,
78849,Asleep,
78850,Asleep,
78851,Asleep,
78852,Asleep,
78853,Asleep,
78854,Asleep,
78855,Asleep,
78856,Asleep,
78857,Asleep,
78858,Asleep,
78859,Asleep,
78860,Asleep,
78861,Asleep,
78862,Asleep,
78863,Asleep,
78864,Asleep,
78865,Asleep,
78866,Asleep,
78867,Asleep,
78868,Asleep,
78869,Asleep,
78870,Asleep,
78871,Asleep,
78872,Asleep,
78873,Asleep,
78874,Asleep,
78875,Asleep,
78876,Asleep,
78877,Asleep,
78878,Asleep,
78879,Asleep,
78880,Asleep,
78881,Asleep,
78882,Asleep,
78883,Asleep,
78884,Asleep,
78885,Asleep,
78886,Asleep,
78887,Asleep,
78888,Asleep,
78889,Asleep,
78890,Asleep,
78891,Asleep,
78892,Asleep,
78893,Asleep,
78894,Asleep,
78895,Asleep,
78896,Asleep,
78897,Asleep,
78898,Asleep,
78899,Asleep,
78900,Asleep,
78901,Asleep,
78902,Asleep,
78903,Asleep,
78904,Asleep,
78905,Asleep,
78906,Asleep,
78907,Asleep,
78908,Asleep,
78909,Asleep,
78910,Asleep,
78911,Asleep,
78912,Asleep,
78913,Asleep,
78914,Asleep,
78915,Asleep,
78916,Asleep,
78917,Asleep,
78918,Asleep,
78919,Asleep,
78920,Asleep,
78921,Asleep,
78922,Asleep,
78923,Asleep,
78924,Asleep,
78925,Asleep,
78926,Asleep,
78927,Asleep,
78928,Asleep,
78929,Asleep,
78930,Asleep,
78931,Asleep,
78932,Asleep,
78933,Asleep,
78934,Asleep,
78935,Asleep,
78936,Asleep,
78937,Asleep,
78938,Asleep,
78939,Asleep,
78940,Asleep,
78941,Asleep,
78942,Asleep,
78943,Asleep,
78944,Asleep,
78945,Asleep,
78946,Asleep,
78947,Asleep,
78948,Asleep,
78949,Asleep,
78950,Asleep,
78951,Asleep,
78952,Asleep,
78953,Asleep,
78954,Asleep,
78955,Asleep,
78956,Asleep,
78957,Asleep,
78958,Asleep,
78959,Asleep,
78960,Asleep,
78961,Asleep,
78962,Asleep,
78963,Asleep,
78964,Asleep,
78965,Asleep,
78966,Asleep,
78967,Asleep,
78968,Asleep,
78969,Asleep,
78970,Asleep,
78971,Asleep,
78972,Asleep,
78973,Asleep,
78974,Asleep,
78975,Asleep,
78976,Asleep,
78977,Asleep,
78978,Asleep,
78979,Asleep,
78980,Asleep,
78981,Asleep,
78982,Asleep,
78983,Asleep,
78984,Asleep,
78985,Asleep,
78986,Asleep,
78987,Asleep,
78988,Asleep,
78989,Asleep,
78990,Asleep,
78991,Asleep,
78992,Asleep,
78993,Asleep,
78994,Asleep,
78995,Asleep,
78996,Asleep,
78997,Asleep,
78998,Asleep,
78999,Asleep,
79000,Asleep,
79001,Asleep,
79002,Asleep,
79003,Asleep,
79004,Asleep,
79005,Asleep,
79006,Asleep,
79007,Asleep,
79008,Asleep,
79009,Asleep,
79010,Asleep,
79011,Asleep,
79012,Asleep,
79013,Asleep,
79014,Asleep,
79015,Asleep,
79016,Asleep,
79017,Asleep,
79018,Asleep,
79019,Asleep,
79020,Asleep,
79021,Asleep,
79022,Asleep,
79023,Asleep,
79024,Asleep,
79025,Asleep,
79026,Asleep,
79027,Asleep,
79028,Asleep,
79029,Asleep,
79030,Asleep,
79031,Asleep,
79032,Asleep,
79033,Asleep,
79034,Asleep,
79035,Asleep,
79036,Asleep,
79037,Asleep,
79038,Asleep,
79039,Asleep,
79040,Asleep,
79041,Asleep,
79042,Asleep,
79043,Asleep,
79044,Asleep,
79045,Asleep,
79046,Asleep,
79047,Asleep,
79048,Asleep,
79049,Asleep,
79050,Asleep,
79051,Asleep,
79052,Asleep,
79053,Asleep,
79054,Asleep,
79055,Asleep,
79056,Asleep,
79057,Asleep,
79058,Asleep,
79059,Asleep,
79060,Asleep,
79061,Asleep,
79062,Asleep,
79063,Asleep,
79064,Asleep,
79065,Asleep,
79066,Asleep,
79067,Asleep,
79068,Asleep,
79069,Asleep,
79070,Asleep,
79071,Asleep,
79072,Asleep,
79073,Asleep,
79074,Asleep,
79075,Asleep,
79076,Asleep,
79077,Asleep,
79078,Asleep,
79079,Asleep,
79080,Asleep,
79081,Asleep,
79082,Asleep,
79083,Asleep,
79084,Asleep,
79085,Asleep,
79086,Asleep,
79087,Asleep,
79088,Asleep,
79089,Asleep,
79090,Asleep,
79091,Asleep,
79092,Asleep,
79093,Asleep,
79094,Asleep,
79095,Asleep,
79096,Asleep,
79097,Asleep,
79098,Asleep,
79099,Asleep,
79100,Asleep,
79101,Asleep,
79102,Asleep,
79103,Asleep,
79104,Asleep,
79105,Asleep,
79106,Asleep,
79107,Asleep,
79108,Asleep,
79109,Asleep,
79110,Asleep,
79111,Asleep,
79112,Asleep,
79113,Asleep,
79114,Asleep,
79115,Asleep,
79116,Asleep,
79117,Asleep,
79118,Asleep,
79119,Asleep,
79120,Asleep,
79121,Asleep,
79122,Asleep,
79123,Asleep,
79124,Asleep,
79125,Asleep,
79126,Asleep,
79127,Asleep,
79128,Asleep,
79129,Asleep,
79130,Asleep,
79131,Asleep,
79132,Asleep,
79133,Asleep,
79134,Asleep,
79135,Asleep,
79136,Asleep,
79137,Asleep,
79138,Asleep,
79139,Asleep,
79140,Asleep,
79141,Asleep,
79142,Asleep,
79143,Asleep,
79144,Asleep,
79145,Asleep,
79146,Asleep,
79147,Asleep,
79148,Asleep,
79149,Asleep,
79150,Asleep,
79151,Asleep,
79152,Asleep,
79153,Asleep,
79154,Asleep,
79155,Asleep,
79156,Asleep,
79157,Asleep,
79158,Asleep,
79159,Asleep,
79160,Asleep,
79161,Asleep,
79162,Asleep,
79163,Asleep,
79164,Asleep,
79165,Asleep,
79166,Asleep,
79167,Asleep,
79168,Asleep,
79169,Asleep,
79170,Asleep,
79171,Asleep,
79172,Asleep,
79173,Asleep,
79174,Asleep,
79175,Asleep,
79176,Asleep,
79177,Asleep,
79178,Asleep,
79179,Asleep,
79180,Asleep,
79181,Asleep,
79182,Asleep,
79183,Asleep,
79184,Asleep,
79185,Asleep,
79186,Asleep,
79187,Asleep,
79188,Asleep,
79189,Asleep,
79190,Asleep,
79191,Asleep,
79192,Asleep,
79193,Asleep,
79194,Asleep,
79195,Asleep,
79196,Asleep,
79197,Asleep,
79198,Asleep,
79199,Asleep,
79200,Asleep,
79201,Asleep,
79202,Asleep,
79203,Asleep,
79204,Asleep,
79205,Asleep,
79206,Asleep,
79207,Asleep,
79208,Asleep,
79209,Asleep,
79210,Asleep,
79211,Asleep,
79212,Asleep,
79213,Asleep,
79214,Asleep,
79215,Asleep,
79216,Asleep,
79217,Asleep,
79218,Asleep,
79219,Asleep,
79220,Asleep,
79221,Asleep,
79222,Asleep,
79223,Asleep,
79224,Asleep,
79225,Asleep,
79226,Asleep,
79227,Asleep,
79228,Asleep,
79229,Asleep,
79230,Asleep,
79231,Asleep,
79232,Asleep,
79233,Asleep,
79234,Asleep,
79235,Asleep,
79236,Asleep,
79237,Asleep,
79238,Asleep,
79239,Asleep,
79240,Asleep,
79241,Asleep,
79242,Asleep,
79243,Asleep,
79244,Asleep,
79245,Asleep,
79246,Asleep,
79247,Asleep,
79248,Asleep,
79249,Asleep,
79250,Asleep,
79251,Asleep,
79252,Asleep,
79253,Asleep,
79254,Asleep,
79255,Asleep,
79256,Asleep,
79257,Asleep,
79258,Asleep,
79259,Asleep,
79260,Asleep,
79261,Asleep,
79262,Asleep,
79263,Asleep,
79264,Asleep,
79265,Asleep,
79266,Asleep,
79267,Asleep,
79268,Asleep,
79269,Asleep,
79270,Asleep,
79271,Asleep,
79272,Asleep,
79273,Asleep,
79274,Asleep,
79275,Asleep,
79276,Asleep,
79277,Asleep,
79278,Asleep,
79279,Asleep,
79280,Asleep,
79281,Asleep,
79282,Asleep,
79283,Asleep,
79284,Asleep,
79285,Asleep,
79286,Asleep,
79287,Asleep,
79288,Asleep,
79289,Asleep,
79290,Asleep,
79291,Asleep,
79292,Asleep,
79293,Asleep,
79294,Asleep,
79295,Asleep,
79296,Asleep,
79297,Asleep,
79298,Asleep,
79299,Asleep,
79300,Asleep,
79301,Asleep,
79302,Asleep,
79303,Asleep,
79304,Asleep,
79305,Asleep,
79306,Asleep,
79307,Asleep,
79308,Asleep,
79309,Asleep,
79310,Asleep,
79311,Asleep,
79312,Asleep,
79313,Move Around,
79314,Move Around,
79315,Move Around,
79316,Move Around,
79317,Move Around,
79318,Move Around,
79319,Move Around,
79320,Move Around,
79321,Move Around,
79322,Move Around,
79323,Move Around,
79324,Move Around,
79325,Move Around,
79326,Move Around,
79327,Move Around,
79328,Move Around,Kick
79329,Move Around,
79330,Move Around,
79331,Move Around,
79332,Move Around,
79333,Move Around,
79334,Move Around,Kick
79335,Move Around,
79336,Move Around,
79337,Move Around,
79338,Move Around,
79339,Move Around,
79340,Move Around,
79341,Move Around,
79342,Move Around,
79343,Move Around,
79344,Move Around,
79345,Move Around,
79346,Move Around,
79347,Move Around,
79348,Move Around,
79349,Move Around,
79350,Move Around,
79351,Move Around,
79352,Move Around,
79353,Move Around,
79354,Move Around,
79355,Move Around,
79356,Move Around,
79357,Move Around,
79358,Move Around,
79359,Move Around,
79360,Move Around,
79361,Move Around,
79362,Move Around,
79363,Move Around,
79364,Move Around,
79365,Move Around,
79366,Move Around,
79367,Move Around,
79368,Move Around,
79369,Move Around,
79370,Move Around,
79371,Move Around,
79372,Move Around,
79373,Move Around,
79374,Move Around,
79375,Move Around,
79376,Move Around,
79377,Move Around,
79378,Move Around,
79379,Move Around,
79380,Move Around,
79381,Move Around,
79382,Move Around,
79383,Move Around,
79384,Move Around,
79385,Move Around,
79386,Move Around,
79387,About to wake,
79388,About to wake,Kick
79389,About to wake,Kick
79390,About to wake,
79391,About to wake,
79392,About to wake,
79393,About to wake,
79394,About to wake,
79395,About to wake,
79396,About to wake,
79397,About to wake,
79398,About to wake,
79399,About to wake,
79400,About to wake,
79401,About to wake,
79402,Move Around,
79403,Move Around,
79404,Move Around,
79405,Move Around,
79406,Move Around,
79407,Move Around,
79408,Move Around,
79409,Move Around,
79410,About to wake,
79411,About to wake,
79412,About to wake,
79413,About to wake,
79414,Move Around,
79415,Move Around,
79416,Move Around,
79417,Move Around,
79418,Move Around,
79419,Move Around,
79420,Move Around,
79421,Move Around,
79422,Move Around,
79423,Move Around,
79424,Move Around,
79425,Move Around,
79426,Move Around,
79427,Move Around,
79428,Move Around,
79429,Move Around,
79430,Move Around,
79431,Move Around,
79432,Move Around,
79433,Move Around,
79434,Move Around,
79435,Move Around,
79436,Move Around,
79437,Move Around,
79438,Move Around,
79439,Move Around,
79440,Move Around,
79441,Move Around,
79442,Move Around,
79443,Move Around,
79444,Move Around,
79445,Move Around,
79446,Move Around,
79447,Move Around,
79448,Move Around,
79449,Move Around,
79450,Move Around,
79451,Move Around,
79452,Move Around,
79453,Move Around,
79454,Move Around,
79455,Move Around,
79456,Move Around,
79457,Move Around,
79458,Move Around,
79459,Move Around,
79460,Move Around,
79461,Move Around,
79462,Move Around,
79463,Move Around,
79464,Move Around,
79465,Move Around,
79466,Move Around,
79467,Move Around,
79468,Move Around,
79469,Move Around,
79470,Move Around,
79471,Move Around,
79472,Move Around,
79473,Move Around,
79474,Move Around,
79475,Move Around,
79476,Move Around,
79477,Move Around,
79478,Move Around,
79479,Move Around,
79480,Move Around,
79481,Move Around,
79482,Move Around,
79483,Move Around,
79484,Move Around,
79485,Move Around,
79486,Move Around,
79487,Move Around,Kick
79488,Move Around,
79489,Move Around,
79490,Move Around,
79491,Move Around,
79492,Move Around,
79493,Move Around,
79494,Move Around,
79495,Move Around,
79496,Move Around,
79497,Move Around,
79498,Move Around,
79499,Move Around,
79500,Move Around,
79501,Move Around,
79502,Move Around,
79503,Move Around,
79504,Move Around,
79505,Move Around,
79506,Move Around,
79507,Move Around,
79508,Move Around,
79509,Move Around,
79510,Move Around,
79511,Move Around,
79512,Move Around,
79513,Move Around,
79514,Move Around,
79515,Move Around,
79516,Move Around,
79517,Move Around,
79518,Move Around,
79519,Move Around,
79520,Move Around,
79521,Move Around,
79522,Move Around,
79523,Move Around,
79524,Move Around,
79525,Move Around,Kick
79526,Move Around,Kick
79527,Move Around,
79528,Move Around,
79529,Move Around,
79530,Move Around,
79531,Move Around,
79532,Move Around,
79533,Move Around,
79534,Move Around,
79535,Move Around,
79536,Move Around,
79537,Move Around,
79538,Move Around,Kick
79539,Move Around,
79540,Move Around,Kick
79541,Move Around,
79542,Move Around,
79543,Move Around,
79544,Move Around,
79545,Move Around,
79546,Move Around,
79547,Move Around,
79548,Move Around,
79549,Move Around,
79550,Move Around,
79551,Move Around,
79552,Move Around,
79553,Move Around,
79554,Move Around,
79555,Move Around,
79556,Move Around,
79557,Move Around,
79558,Move Around,
79559,Move Around,
79560,Move Around,
79561,Move Around,
79562,Move Around,
79563,Move Around,
79564,Move Around,
79565,Move Around,
79566,Move Around,
79567,Move Around,
79568,Move Around,
79569,Move Around,
79570,Move Around,
79571,Move Around,
79572,Move Around,
79573,Move Around,
79574,Move Around,
79575,Move Around,
79576,Move Around,
79577,Move Around,
79578,Move Around,
79579,Move Around,
79580,Move Around,
79581,Move Around,
79582,Move Around,
79583,Move Around,
79584,Move Around,
79585,Move Around,
79586,Move Around,
79587,Move Around,
79588,Move Around,
79589,Move Around,
79590,Move Around,
79591,Move Around,
79592,Move Around,
79593,Move Around,
79594,Move Around,
79595,Move Around,
79596,Move Around,
79597,Move Around,
79598,Move Around,
79599,Move Around,
79600,Move Around,
79601,Move Around,
79602,Move Around,
79603,Move Around,
79604,Move Around,
79605,Move Around,
79606,Move Around,
79607,Move Around,
79608,Move Around,
79609,Move Around,
79610,Move Around,
79611,Move Around,
79612,Move Around,
79613,Move Around,
79614,Move Around,
79615,Move Around,
79616,Move Around,
79617,Asleep,
79618,Asleep,
79619,Asleep,
79620,Asleep,
79621,Asleep,
79622,Asleep,
79623,Asleep,
79624,Asleep,
79625,Asleep,
79626,Asleep,
79627,Asleep,
79628,Asleep,
79629,Asleep,
79630,Asleep,
79631,Asleep,
79632,Asleep,
79633,Asleep,
79634,Asleep,
79635,Asleep,
79636,Asleep,
79637,Asleep,
79638,Asleep,
79639,Asleep,
79640,Asleep,
79641,Asleep,
79642,Asleep,
79643,Asleep,
79644,Asleep,
79645,Asleep,
79646,Asleep,
79647,Asleep,
79648,Asleep,
79649,Asleep,
79650,Asleep,
79651,Asleep,
79652,Asleep,
79653,Asleep,
79654,Asleep,
79655,Asleep,
79656,Asleep,
79657,Asleep,
79658,Asleep,
79659,Asleep,
79660,Asleep,
79661,Asleep,
79662,Asleep,
79663,Asleep,
79664,Asleep,
79665,Asleep,
79666,Asleep,
79667,Asleep,
79668,Asleep,
79669,Asleep,
79670,Asleep,
79671,Asleep,
79672,Asleep,
79673,Asleep,
79674,Asleep,
79675,Asleep,
79676,Asleep,
79677,Asleep,
79678,Asleep,
79679,Asleep,
79680,Asleep,
79681,Asleep,
79682,Asleep,
79683,Asleep,
79684,Asleep,
79685,Asleep,
79686,Asleep,
79687,Asleep,
79688,Asleep,
79689,Asleep,
79690,Asleep,
79691,Asleep,
79692,Asleep,
79693,Asleep,
79694,Asleep,
79695,Asleep,
79696,Asleep,
79697,Asleep,
79698,Asleep,
79699,Asleep,
79700,Asleep,
79701,Asleep,
79702,Asleep,
79703,Asleep,
79704,Asleep,
79705,Asleep,
79706,Asleep,
79707,Asleep,
79708,Asleep,
79709,Asleep,
79710,Asleep,
79711,Asleep,
79712,Asleep,
79713,Asleep,
79714,Asleep,
79715,Asleep,
79716,Asleep,
79717,Asleep,
79718,Asleep,
79719,Asleep,
79720,Asleep,
79721,Asleep,
79722,Asleep,
79723,Asleep,
79724,Asleep,
79725,Asleep,
79726,Asleep,
79727,Asleep,
79728,Asleep,
79729,Asleep,
79730,Asleep,
79731,Asleep,
79732,Asleep,
79733,Asleep,
79734,Asleep,
79735,Asleep,
79736,Asleep,
79737,Asleep,
79738,Asleep,
79739,Asleep,
79740,Asleep,
79741,Asleep,
79742,Asleep,
79743,Asleep,
79744,Asleep,
79745,Asleep,
79746,Asleep,
79747,Asleep,
79748,Asleep,
79749,Asleep,
79750,Asleep,
79751,Asleep,
79752,Asleep,
79753,Asleep,
79754,Asleep,
79755,Asleep,
79756,Asleep,
79757,Asleep,
79758,Asleep,
79759,Asleep,
79760,Asleep,
79761,Asleep,
79762,Asleep,
79763,Asleep,
79764,Asleep,
79765,Asleep,
79766,Asleep,
79767,Asleep,
79768,Asleep,
79769,Asleep,
79770,Asleep,
79771,Asleep,
79772,Asleep,
79773,Asleep,
79774,Asleep,
79775,Asleep,
79776,Asleep,
79777,Asleep,
79778,Asleep,
79779,Asleep,
79780,Asleep,
79781,Asleep,
79782,Asleep,
79783,Asleep,
79784,Asleep,
79785,Asleep,
79786,Asleep,
79787,Asleep,
79788,Asleep,
79789,Asleep,
79790,Asleep,
79791,Asleep,
79792,Asleep,
79793,Asleep,
79794,Asleep,
79795,Asleep,
79796,Asleep,
79797,Asleep,
79798,Asleep,
79799,Asleep,
79800,Asleep,
79801,Asleep,
79802,Asleep,
79803,Asleep,
79804,Asleep,
79805,Asleep,
79806,Asleep,
79807,Asleep,
79808,Asleep,
79809,Asleep,
79810,Asleep,
79811,Asleep,
79812,Asleep,
79813,Asleep,
79814,Asleep,
79815,Asleep,
79816,Asleep,
79817,Asleep,
79818,Asleep,
79819,Asleep,
79820,Asleep,
79821,Asleep,
79822,Asleep,
79823,Asleep,
79824,Asleep,
79825,Asleep,
79826,Asleep,
79827,Asleep,
79828,Asleep,
79829,Asleep,
79830,Asleep,
79831,Asleep,
79832,Asleep,
79833,Asleep,
79834,Asleep,
79835,Asleep,
79836,Asleep,
79837,Asleep,
79838,Asleep,
79839,Asleep,
79840,Asleep,
79841,Asleep,
79842,Asleep,
79843,Asleep,
79844,Asleep,
79845,Asleep,
79846,Asleep,
79847,Asleep,
79848,Asleep,
79849,Asleep,
79850,Asleep,
79851,Asleep,
79852,Asleep,
79853,Asleep,
79854,Asleep,
79855,Asleep,
79856,Asleep,
79857,Asleep,
79858,Asleep,
79859,Asleep,
79860,Asleep,
79861,Asleep,
79862,Asleep,
79863,Asleep,
79864,Asleep,
79865,Asleep,
79866,Asleep,
79867,Asleep,
79868,Asleep,
79869,Asleep,
79870,Asleep,
79871,Asleep,
79872,Asleep,
79873,Asleep,
79874,Asleep,
79875,Asleep,
79876,Asleep,
79877,Asleep,
79878,Asleep,
79879,Asleep,
79880,Asleep,
79881,Asleep,
79882,Asleep,
79883,Asleep,
79884,Asleep,
79885,Asleep,
79886,Asleep,
79887,Asleep,
79888,Asleep,
79889,Asleep,
79890,Asleep,
79891,Asleep,
79892,Asleep,
79893,Asleep,
79894,Asleep,
79895,Asleep,
79896,Asleep,
79897,Asleep,
79898,Asleep,
79899,Asleep,
79900,Asleep,
79901,Asleep,
79902,Asleep,
79903,Asleep,
79904,Asleep,
79905,Asleep,
79906,Asleep,
79907,Asleep,
79908,Asleep,
79909,Asleep,
79910,Asleep,
79911,Asleep,
79912,Asleep,
79913,Asleep,
79914,Asleep,
79915,Asleep,
79916,Asleep,
79917,Asleep,
79918,Asleep,
79919,Asleep,
79920,Asleep,
79921,Asleep,
79922,Asleep,
79923,Asleep,
79924,Asleep,
79925,Asleep,
79926,Asleep,
79927,Asleep,
79928,Asleep,
79929,Asleep,
79930,Asleep,
79931,Asleep,
79932,Asleep,
79933,Asleep,
79934,Asleep,
79935,Asleep,
79936,Asleep,
79937,Asleep,
79938,Asleep,
79939,Asleep,
79940,Asleep,
79941,Asleep,
79942,Asleep,
79943,Asleep,
79944,Asleep,
79945,Asleep,
79946,Asleep,
79947,Asleep,
79948,Asleep,
79949,Asleep,
79950,Asleep,
79951,Asleep,
79952,Asleep,
79953,Asleep,
79954,Asleep,
79955,Asleep,
79956,Asleep,
79957,Asleep,
79958,Asleep,
79959,Asleep,
79960,Asleep,
79961,Asleep,
79962,Asleep,
79963,Asleep,
79964,Asleep,
79965,Asleep,
79966,Asleep,
79967,Asleep,
79968,Asleep,
79969,Asleep,
79970,Asleep,
79971,Asleep,
79972,Asleep,
79973,Asleep,
79974,Asleep,
79975,Asleep,
79976,Asleep,
79977,Asleep,
79978,Asleep,
79979,Asleep,
79980,Asleep,
79981,Asleep,
79982,Asleep,
79983,Asleep,
79984,Asleep,
79985,Asleep,
79986,Asleep,
79987,Asleep,
79988,Asleep,
79989,Asleep,
79990,Asleep,
79991,Asleep,
79992,Asleep,
79993,Asleep,
79994,Asleep,
79995,Asleep,
79996,Asleep,
79997,Asleep,
79998,Asleep,
79999,Asleep,
80000,Asleep,
80001,Asleep,
80002,Asleep,
80003,Asleep,
80004,Asleep,
80005,Asleep,
80006,Asleep,
80007,Asleep,
80008,Asleep,
80009,Asleep,
80010,Asleep,
80011,Asleep,
80012,Asleep,
80013,Asleep,
80014,Asleep,
80015,Asleep,
80016,Asleep,
80017,Asleep,
80018,Asleep,
80019,Asleep,
80020,Asleep,
80021,Asleep,
80022,Asleep,
80023,Asleep,
80024,Asleep,
80025,Asleep,
80026,Asleep,
80027,Asleep,
80028,Asleep,
80029,Asleep,
80030,Asleep,
80031,Asleep,
80032,Asleep,
80033,Asleep,
80034,Asleep,
80035,Asleep,
80036,Asleep,
80037,Asleep,
80038,Asleep,
80039,Asleep,
80040,Asleep,
80041,Asleep,
80042,Asleep,
80043,Asleep,
80044,Asleep,
80045,Asleep,
80046,Asleep,
80047,Asleep,
80048,Asleep,
80049,Asleep,
80050,Asleep,
80051,Asleep,
80052,Asleep,
80053,Asleep,
80054,Asleep,
80055,Asleep,
80056,Asleep,
80057,Asleep,
80058,Asleep,
80059,Asleep,
80060,Asleep,
80061,Asleep,
80062,Asleep,
80063,Asleep,
80064,Asleep,
80065,Asleep,
80066,Asleep,
80067,Asleep,
80068,Asleep,
80069,Asleep,
80070,Asleep,
80071,Asleep,
80072,Asleep,
80073,Asleep,
80074,Asleep,
80075,Asleep,
80076,Asleep,
80077,Asleep,
80078,Asleep,
80079,Asleep,
80080,Asleep,
80081,Asleep,
80082,Asleep,
80083,Asleep,
80084,Asleep,
80085,Asleep,
80086,Asleep,
